"TargetGroup","FirstDose","SecondDose","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age80+",67335,4920,8901064,474047,"Austria","AT",80,100,21,"2021-W04"
"Age<18",1520,12,11522440,2320244,"Belgium","BE",0,17,18,"2021-W04"
"Age18_24",14224,338,11522440,930629,"Belgium","BE",18,24,7,"2021-W04"
"Age25_49",89040,4039,11522440,3751281,"Belgium","BE",25,49,25,"2021-W04"
"Age50_59",45904,2481,11522440,1591660,"Belgium","BE",50,59,10,"2021-W04"
"Age60_69",29100,2163,11522440,1347513,"Belgium","BE",60,69,10,"2021-W04"
"Age70_79",28023,3277,11522440,924351,"Belgium","BE",70,79,10,"2021-W04"
"Age80+",107686,14022,11522440,656762,"Belgium","BE",80,100,21,"2021-W04"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W04"
"Age18_24",320,153,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W04"
"Age25_49",8891,4124,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W04"
"Age50_59",8707,4244,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W04"
"Age60_69",7686,3602,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W04"
"Age70_79",2013,830,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W04"
"Age80+",413,129,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W04"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W04"
"Age18_24",124,54,888005,84850,"Cyprus","CY",18,24,7,"2021-W04"
"Age25_49",3104,1804,888005,330295,"Cyprus","CY",25,49,25,"2021-W04"
"Age50_59",1521,833,888005,107634,"Cyprus","CY",50,59,10,"2021-W04"
"Age60_69",1260,678,888005,94714,"Cyprus","CY",60,69,10,"2021-W04"
"Age70_79",845,437,888005,66429,"Cyprus","CY",70,79,10,"2021-W04"
"Age80+",12974,1738,888005,33530,"Cyprus","CY",80,100,21,"2021-W04"
"Age<18",95,10,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W04"
"Age18_24",5280,1164,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W04"
"Age25_49",77546,21438,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W04"
"Age50_59",37522,8944,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W04"
"Age60_69",24874,5172,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W04"
"Age70_79",15301,1753,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W04"
"Age80+",79583,1569,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W04"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W04"
"Age18_24",4690,2185,5822763,522153,"Denmark","DK",18,24,7,"2021-W04"
"Age25_49",52459,25410,5822763,1843666,"Denmark","DK",25,49,25,"2021-W04"
"Age50_59",30961,16410,5822763,800444,"Denmark","DK",50,59,10,"2021-W04"
"Age60_69",25799,12708,5822763,663646,"Denmark","DK",60,69,10,"2021-W04"
"Age70_79",22952,9803,5822763,564390,"Denmark","DK",70,79,10,"2021-W04"
"Age80+",47188,24836,5822763,272326,"Denmark","DK",80,100,21,"2021-W04"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W04"
"Age18_24",1107,489,1328976,87626,"Estonia","EE",18,24,7,"2021-W04"
"Age25_49",9819,4752,1328976,460829,"Estonia","EE",25,49,25,"2021-W04"
"Age50_59",5837,2513,1328976,171453,"Estonia","EE",50,59,10,"2021-W04"
"Age60_69",5166,2041,1328976,163237,"Estonia","EE",60,69,10,"2021-W04"
"Age70_79",2523,593,1328976,111342,"Estonia","EE",70,79,10,"2021-W04"
"Age80+",3625,225,1328976,77445,"Estonia","EE",80,100,21,"2021-W04"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W04"
"Age18_24",1285,136,10718565,782452,"Greece","EL",18,24,7,"2021-W04"
"Age25_49",59582,19441,10718565,3497414,"Greece","EL",25,49,25,"2021-W04"
"Age50_59",36769,13653,10718565,1515472,"Greece","EL",50,59,10,"2021-W04"
"Age60_69",14478,5165,10718565,1291651,"Greece","EL",60,69,10,"2021-W04"
"Age70_79",3941,140,10718565,1003958,"Greece","EL",70,79,10,"2021-W04"
"Age80+",118329,393,10718565,773240,"Greece","EL",80,100,21,"2021-W04"
"Age0_4",19,5,47332614,NA,"Spain","ES",0,4,5,"2021-W04"
"Age10_14",22,2,47332614,2535060,"Spain","ES",10,14,5,"2021-W04"
"Age15_17",181,21,47332614,1448603,"Spain","ES",15,17,3,"2021-W04"
"Age18_24",37889,8260,47332614,3303575,"Spain","ES",18,24,7,"2021-W04"
"Age25_49",513917,117961,47332614,16481919,"Spain","ES",25,49,25,"2021-W04"
"Age5_9",7,0,47332614,NA,"Spain","ES",5,9,5,"2021-W04"
"Age50_59",277634,65657,47332614,7035203,"Spain","ES",50,59,10,"2021-W04"
"Age60_69",157225,39208,47332614,5350604,"Spain","ES",60,69,10,"2021-W04"
"Age70_79",50638,25665,47332614,3984504,"Spain","ES",70,79,10,"2021-W04"
"Age80+",229294,120746,47332614,2851053,"Spain","ES",80,100,21,"2021-W04"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W04"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W04"
"Age15_17",181,4,5525292,178021,"Finland","FI",15,17,3,"2021-W04"
"Age18_24",5272,659,5525292,432594,"Finland","FI",18,24,7,"2021-W04"
"Age25_49",52087,11446,5525292,1728083,"Finland","FI",25,49,25,"2021-W04"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W04"
"Age50_59",26747,4442,5525292,724665,"Finland","FI",50,59,10,"2021-W04"
"Age60_69",15587,1935,5525292,716579,"Finland","FI",60,69,10,"2021-W04"
"Age70_79",12116,310,5525292,561908,"Finland","FI",70,79,10,"2021-W04"
"Age80+",44391,839,5525292,312406,"Finland","FI",80,100,21,"2021-W04"
"Age<18",391,5,67320216,14540168,"France","FR",0,17,18,"2021-W04"
"Age18_24",9165,182,67320216,5444270,"France","FR",18,24,7,"2021-W04"
"Age25_49",177187,5871,67320216,20684932,"France","FR",25,49,25,"2021-W04"
"Age50_59",284675,18051,67320216,8805539,"France","FR",50,59,10,"2021-W04"
"Age60_69",178437,9987,67320216,8007585,"France","FR",60,69,10,"2021-W04"
"Age70_79",395781,4337,67320216,5692912,"France","FR",70,79,10,"2021-W04"
"Age80+",615855,9938,67320216,4144810,"France","FR",80,100,21,"2021-W04"
"Age0_4",0,0,4058165,NA,"Croatia","HR",0,4,5,"2021-W04"
"Age10_14",0,2,4058165,202389,"Croatia","HR",10,14,5,"2021-W04"
"Age15_17",21,4,4058165,115854,"Croatia","HR",15,17,3,"2021-W04"
"Age18_24",1161,400,4058165,321108,"Croatia","HR",18,24,7,"2021-W04"
"Age25_49",20308,7919,4058165,1319478,"Croatia","HR",25,49,25,"2021-W04"
"Age5_9",1,0,4058165,NA,"Croatia","HR",5,9,5,"2021-W04"
"Age50_59",13429,5042,4058165,570899,"Croatia","HR",50,59,10,"2021-W04"
"Age60_69",9723,3469,4058165,562891,"Croatia","HR",60,69,10,"2021-W04"
"Age70_79",7398,2932,4058165,364156,"Croatia","HR",70,79,10,"2021-W04"
"Age80+",11540,6317,4058165,222308,"Croatia","HR",80,100,21,"2021-W04"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W04"
"Age18_24",11841,2212,9769526,741094,"Hungary","HU",18,24,7,"2021-W04"
"Age25_49",91580,30849,9769526,3490565,"Hungary","HU",25,49,25,"2021-W04"
"Age50_59",52713,17983,9769526,1235206,"Hungary","HU",50,59,10,"2021-W04"
"Age60_69",35457,10675,9769526,1295058,"Hungary","HU",60,69,10,"2021-W04"
"Age70_79",19930,4544,9769526,859765,"Hungary","HU",70,79,10,"2021-W04"
"Age80+",22507,2728,9769526,438790,"Hungary","HU",80,100,21,"2021-W04"
"Age<18",48,2,4964440,1201635,"Ireland","IE",0,17,18,"2021-W04"
"Age18_24",7687,2758,4964440,433572,"Ireland","IE",18,24,7,"2021-W04"
"Age25_49",73907,30772,4964440,1749671,"Ireland","IE",25,49,25,"2021-W04"
"Age50_59",30509,10996,4964440,606007,"Ireland","IE",50,59,10,"2021-W04"
"Age60_69",16197,4356,4964440,480682,"Ireland","IE",60,69,10,"2021-W04"
"Age70_79",7123,387,4964440,322167,"Ireland","IE",70,79,10,"2021-W04"
"Age80+",17509,718,4964440,170706,"Ireland","IE",80,100,21,"2021-W04"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W04"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W04"
"Age15_17",8,3,364134,13145,"Iceland","IS",15,17,3,"2021-W04"
"Age18_24",269,91,364134,34868,"Iceland","IS",18,24,7,"2021-W04"
"Age25_49",2659,1082,364134,131004,"Iceland","IS",25,49,25,"2021-W04"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W04"
"Age50_59",903,361,364134,43992,"Iceland","IS",50,59,10,"2021-W04"
"Age60_69",1087,480,364134,37414,"Iceland","IS",60,69,10,"2021-W04"
"Age70_79",1371,528,364134,22890,"Iceland","IS",70,79,10,"2021-W04"
"Age80+",4469,2286,364134,12602,"Iceland","IS",80,100,21,"2021-W04"
"Age<18",195,33,59641488,9433159,"Italy","IT",0,17,18,"2021-W04"
"Age18_24",42294,13366,59641488,4121339,"Italy","IT",18,24,7,"2021-W04"
"Age25_49",569576,288127,59641488,18920355,"Italy","IT",25,49,25,"2021-W04"
"Age50_59",352517,180203,59641488,9414195,"Italy","IT",50,59,10,"2021-W04"
"Age60_69",217710,114443,59641488,7364364,"Italy","IT",60,69,10,"2021-W04"
"Age70_79",52720,15234,59641488,5968373,"Italy","IT",70,79,10,"2021-W04"
"Age80+",139530,29753,59641488,4419703,"Italy","IT",80,100,21,"2021-W04"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W04"
"Age10_14",0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W04"
"Age15_17",161,1,2794090,76077,"Lithuania","LT",15,17,3,"2021-W04"
"Age18_24",2466,656,2794090,209209,"Lithuania","LT",18,24,7,"2021-W04"
"Age25_49",27243,8983,2794090,914337,"Lithuania","LT",25,49,25,"2021-W04"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W04"
"Age50_59",19881,6861,2794090,419039,"Lithuania","LT",50,59,10,"2021-W04"
"Age60_69",14208,4431,2794090,351248,"Lithuania","LT",60,69,10,"2021-W04"
"Age70_79",3655,548,2794090,236890,"Lithuania","LT",70,79,10,"2021-W04"
"Age80+",4838,128,2794090,164546,"Lithuania","LT",80,100,21,"2021-W04"
"Age10_14",0,0,626108,33101,"Luxembourg","LU",10,14,5,"2021-W04"
"Age15_17",2,0,626108,19462,"Luxembourg","LU",15,17,3,"2021-W04"
"Age18_24",246,16,626108,52409,"Luxembourg","LU",18,24,7,"2021-W04"
"Age25_49",3272,478,626108,239349,"Luxembourg","LU",25,49,25,"2021-W04"
"Age50_59",1515,255,626108,89549,"Luxembourg","LU",50,59,10,"2021-W04"
"Age60_69",552,118,626108,61985,"Luxembourg","LU",60,69,10,"2021-W04"
"Age70_79",375,80,626108,38352,"Luxembourg","LU",70,79,10,"2021-W04"
"Age80+",1489,314,626108,24925,"Luxembourg","LU",80,100,21,"2021-W04"
"Age10_14",0,0,1907675,102501,"Latvia","LV",10,14,5,"2021-W04"
"Age15_17",4,0,1907675,54269,"Latvia","LV",15,17,3,"2021-W04"
"Age18_24",908,345,1907675,119249,"Latvia","LV",18,24,7,"2021-W04"
"Age25_49",8007,3322,1907675,639712,"Latvia","LV",25,49,25,"2021-W04"
"Age50_59",4391,1698,1907675,265997,"Latvia","LV",50,59,10,"2021-W04"
"Age60_69",3175,1148,1907675,241651,"Latvia","LV",60,69,10,"2021-W04"
"Age70_79",653,196,1907675,170557,"Latvia","LV",70,79,10,"2021-W04"
"Age80+",93,17,1907675,111052,"Latvia","LV",80,100,21,"2021-W04"
"Age<18",4,0,514564,81948,"Malta","MT",0,17,18,"2021-W04"
"Age18_24",656,170,514564,42136,"Malta","MT",18,24,7,"2021-W04"
"Age25_49",8319,2367,514564,205154,"Malta","MT",25,49,25,"2021-W04"
"Age50_59",3379,1000,514564,59168,"Malta","MT",50,59,10,"2021-W04"
"Age60_69",1546,440,514564,59551,"Malta","MT",60,69,10,"2021-W04"
"Age70_79",942,149,514564,44918,"Malta","MT",70,79,10,"2021-W04"
"Age80+",7764,454,514564,21689,"Malta","MT",80,100,21,"2021-W04"
"Age<18",0,0,5367580,1118608,"Norway","NO",0,17,18,"2021-W04"
"Age18_24",1192,72,5367580,470970,"Norway","NO",18,24,7,"2021-W04"
"Age25_49",13706,966,5367580,1825133,"Norway","NO",25,49,25,"2021-W04"
"Age50_59",5203,622,5367580,703830,"Norway","NO",50,59,10,"2021-W04"
"Age60_69",3491,1381,5367580,582495,"Norway","NO",60,69,10,"2021-W04"
"Age70_79",3101,3705,5367580,435834,"Norway","NO",70,79,10,"2021-W04"
"Age80+",59768,14703,5367580,230710,"Norway","NO",80,100,21,"2021-W04"
"Age<18",0,0,37958138,6913237,"Poland","PL",0,17,18,"2021-W04"
"Age18_24",50636,7874,37958138,2754264,"Poland","PL",18,24,7,"2021-W04"
"Age25_49",343120,93358,37958138,14035724,"Poland","PL",25,49,25,"2021-W04"
"Age50_59",192912,60277,37958138,4606379,"Poland","PL",50,59,10,"2021-W04"
"Age60_69",121288,33127,37958138,5179612,"Poland","PL",60,69,10,"2021-W04"
"Age70_79",68261,6710,37958138,2783163,"Poland","PL",70,79,10,"2021-W04"
"Age80+",222744,2105,37958138,1685759,"Poland","PL",80,100,21,"2021-W04"
"Age<18",107,4,10295909,1717050,"Portugal","PT",0,17,18,"2021-W04"
"Age18_24",9906,2900,10295909,775701,"Portugal","PT",18,24,7,"2021-W04"
"Age25_49",122285,48975,10295909,3360653,"Portugal","PT",25,49,25,"2021-W04"
"Age50_59",52673,15789,10295909,1485319,"Portugal","PT",50,59,10,"2021-W04"
"Age60_69",30009,7585,10295909,1299674,"Portugal","PT",60,69,10,"2021-W04"
"Age70_79",19021,1062,10295909,981649,"Portugal","PT",70,79,10,"2021-W04"
"Age80+",64944,3651,10295909,675863,"Portugal","PT",80,100,21,"2021-W04"
"Age15_17",15,0,10327589,345687,"Sweden","SE",15,17,3,"2021-W04"
"Age18_24",9116,276,10327589,810921,"Sweden","SE",18,24,7,"2021-W04"
"Age25_49",74393,3077,10327589,3404540,"Sweden","SE",25,49,25,"2021-W04"
"Age50_59",45844,2631,10327589,1297863,"Sweden","SE",50,59,10,"2021-W04"
"Age60_69",34258,2862,10327589,1108438,"Sweden","SE",60,69,10,"2021-W04"
"Age70_79",35682,6454,10327589,989013,"Sweden","SE",70,79,10,"2021-W04"
"Age80+",101322,21738,10327589,536306,"Sweden","SE",80,100,21,"2021-W04"
"Age<18",24,12,2095861,371395,"Slovenia","SI",0,17,18,"2021-W04"
"Age18_24",1148,524,2095861,141225,"Slovenia","SI",18,24,7,"2021-W04"
"Age25_49",16533,10226,2095861,711365,"Slovenia","SI",25,49,25,"2021-W04"
"Age50_59",9655,6243,2095861,303125,"Slovenia","SI",50,59,10,"2021-W04"
"Age60_69",4471,2800,2095861,278944,"Slovenia","SI",60,69,10,"2021-W04"
"Age70_79",3691,1847,2095861,175640,"Slovenia","SI",70,79,10,"2021-W04"
"Age80+",19644,4396,2095861,114167,"Slovenia","SI",80,100,21,"2021-W04"
"Age10_14",4,0,5457873,279531,"Slovakia","SK",10,14,5,"2021-W04"
"Age15_17",38,3,5457873,156256,"Slovakia","SK",15,17,3,"2021-W04"
"Age18_24",7824,338,5457873,398739,"Slovakia","SK",18,24,7,"2021-W04"
"Age25_49",58565,5046,5457873,2069170,"Slovakia","SK",25,49,25,"2021-W04"
"Age50_59",27208,2299,5457873,704900,"Slovakia","SK",50,59,10,"2021-W04"
"Age60_69",17495,1413,5457873,689318,"Slovakia","SK",60,69,10,"2021-W04"
"Age70_79",11166,318,5457873,391090,"Slovakia","SK",70,79,10,"2021-W04"
"Age80+",15411,50,5457873,184680,"Slovakia","SK",80,100,21,"2021-W04"
"Age0_4",2,1,8901064,NA,"Austria","AT",0,4,5,"2021-W05"
"Age10_14",12,6,8901064,421998,"Austria","AT",10,14,5,"2021-W05"
"Age15_17",155,81,8901064,259561,"Austria","AT",15,17,3,"2021-W05"
"Age18_24",8050,2832,8901064,696064,"Austria","AT",18,24,7,"2021-W05"
"Age25_49",80952,32057,8901064,3006228,"Austria","AT",25,49,25,"2021-W05"
"Age5_9",5,1,8901064,NA,"Austria","AT",5,9,5,"2021-W05"
"Age50_59",54166,22530,8901064,1396889,"Austria","AT",50,59,10,"2021-W05"
"Age60_69",26346,11590,8901064,1016016,"Austria","AT",60,69,10,"2021-W05"
"Age70_79",19551,8388,8901064,769199,"Austria","AT",70,79,10,"2021-W05"
"Age80+",71177,24143,8901064,474047,"Austria","AT",80,100,21,"2021-W05"
"Age<18",1690,89,11522440,2320244,"Belgium","BE",0,17,18,"2021-W05"
"Age18_24",16939,2092,11522440,930629,"Belgium","BE",18,24,7,"2021-W05"
"Age25_49",109187,18990,11522440,3751281,"Belgium","BE",25,49,25,"2021-W05"
"Age50_59",55493,11592,11522440,1591660,"Belgium","BE",50,59,10,"2021-W05"
"Age60_69",34254,9252,11522440,1347513,"Belgium","BE",60,69,10,"2021-W05"
"Age70_79",30118,13885,11522440,924351,"Belgium","BE",70,79,10,"2021-W05"
"Age80+",111872,65335,11522440,656762,"Belgium","BE",80,100,21,"2021-W05"
"Age<18",0,0,6951482,1189680,"Bulgaria","BG",0,17,18,"2021-W05"
"Age18_24",423,197,6951482,427191,"Bulgaria","BG",18,24,7,"2021-W05"
"Age25_49",12367,5412,6951482,2402352,"Bulgaria","BG",25,49,25,"2021-W05"
"Age50_59",12283,5649,6951482,953355,"Bulgaria","BG",50,59,10,"2021-W05"
"Age60_69",10581,4823,6951482,938635,"Bulgaria","BG",60,69,10,"2021-W05"
"Age70_79",2946,1133,6951482,701964,"Bulgaria","BG",70,79,10,"2021-W05"
"Age80+",1033,176,6951482,338305,"Bulgaria","BG",80,100,21,"2021-W05"
"Age<18",0,0,888005,170553,"Cyprus","CY",0,17,18,"2021-W05"
"Age18_24",140,70,888005,84850,"Cyprus","CY",18,24,7,"2021-W05"
"Age25_49",3336,2452,888005,330295,"Cyprus","CY",25,49,25,"2021-W05"
"Age50_59",1644,1160,888005,107634,"Cyprus","CY",50,59,10,"2021-W05"
"Age60_69",1363,969,888005,94714,"Cyprus","CY",60,69,10,"2021-W05"
"Age70_79",1029,561,888005,66429,"Cyprus","CY",70,79,10,"2021-W05"
"Age80+",15754,4662,888005,33530,"Cyprus","CY",80,100,21,"2021-W05"
"Age<18",98,26,10693939,1999465,"Czech Republic","CZ",0,17,18,"2021-W05"
"Age18_24",5592,2911,10693939,671799,"Czech Republic","CZ",18,24,7,"2021-W05"
"Age25_49",81181,46483,10693939,3899741,"Czech Republic","CZ",25,49,25,"2021-W05"
"Age50_59",39412,20638,10693939,1339737,"Czech Republic","CZ",50,59,10,"2021-W05"
"Age60_69",26426,12611,10693939,1330494,"Czech Republic","CZ",60,69,10,"2021-W05"
"Age70_79",16681,5801,10693939,1011603,"Czech Republic","CZ",70,79,10,"2021-W05"
"Age80+",95324,9119,10693939,441100,"Czech Republic","CZ",80,100,21,"2021-W05"
"Age<18",0,0,5822763,1156138,"Denmark","DK",0,17,18,"2021-W05"
"Age18_24",4904,3399,5822763,522153,"Denmark","DK",18,24,7,"2021-W05"
"Age25_49",54001,39884,5822763,1843666,"Denmark","DK",25,49,25,"2021-W05"
"Age50_59",31807,24712,5822763,800444,"Denmark","DK",50,59,10,"2021-W05"
"Age60_69",26703,20533,5822763,663646,"Denmark","DK",60,69,10,"2021-W05"
"Age70_79",24532,17451,5822763,564390,"Denmark","DK",70,79,10,"2021-W05"
"Age80+",52531,38351,5822763,272326,"Denmark","DK",80,100,21,"2021-W05"
"Age<18",0,0,1328976,257044,"Estonia","EE",0,17,18,"2021-W05"
"Age18_24",1330,788,1328976,87626,"Estonia","EE",18,24,7,"2021-W05"
"Age25_49",11706,7086,1328976,460829,"Estonia","EE",25,49,25,"2021-W05"
"Age50_59",7007,4000,1328976,171453,"Estonia","EE",50,59,10,"2021-W05"
"Age60_69",6186,3490,1328976,163237,"Estonia","EE",60,69,10,"2021-W05"
"Age70_79",3685,1307,1328976,111342,"Estonia","EE",70,79,10,"2021-W05"
"Age80+",5794,1266,1328976,77445,"Estonia","EE",80,100,21,"2021-W05"
"Age<18",0,0,10718565,1854378,"Greece","EL",0,17,18,"2021-W05"
"Age18_24",1702,546,10718565,782452,"Greece","EL",18,24,7,"2021-W05"
"Age25_49",69076,37711,10718565,3497414,"Greece","EL",25,49,25,"2021-W05"
"Age50_59",41155,25014,10718565,1515472,"Greece","EL",50,59,10,"2021-W05"
"Age60_69",16477,9454,10718565,1291651,"Greece","EL",60,69,10,"2021-W05"
"Age70_79",4720,1362,10718565,1003958,"Greece","EL",70,79,10,"2021-W05"
"Age80+",186035,5934,10718565,773240,"Greece","EL",80,100,21,"2021-W05"
"Age0_4",19,8,47332614,NA,"Spain","ES",0,4,5,"2021-W05"
"Age10_14",25,6,47332614,2535060,"Spain","ES",10,14,5,"2021-W05"
"Age15_17",225,51,47332614,1448603,"Spain","ES",15,17,3,"2021-W05"
"Age18_24",42114,20924,47332614,3303575,"Spain","ES",18,24,7,"2021-W05"
"Age25_49",547276,313743,47332614,16481919,"Spain","ES",25,49,25,"2021-W05"
"Age5_9",10,4,47332614,NA,"Spain","ES",5,9,5,"2021-W05"
"Age50_59",293972,169066,47332614,7035203,"Spain","ES",50,59,10,"2021-W05"
"Age60_69",166007,97982,47332614,5350604,"Spain","ES",60,69,10,"2021-W05"
"Age70_79",52866,39341,47332614,3984504,"Spain","ES",70,79,10,"2021-W05"
"Age80+",237762,181741,47332614,2851053,"Spain","ES",80,100,21,"2021-W05"
"Age0_4",0,0,5525292,NA,"Finland","FI",0,4,5,"2021-W05"
"Age10_14",0,0,5525292,308825,"Finland","FI",10,14,5,"2021-W05"
"Age15_17",210,17,5525292,178021,"Finland","FI",15,17,3,"2021-W05"
"Age18_24",5861,1752,5525292,432594,"Finland","FI",18,24,7,"2021-W05"
"Age25_49",55833,26082,5525292,1728083,"Finland","FI",25,49,25,"2021-W05"
"Age5_9",0,0,5525292,NA,"Finland","FI",5,9,5,"2021-W05"
"Age50_59",28906,11486,5525292,724665,"Finland","FI",50,59,10,"2021-W05"
"Age60_69",17174,5664,5525292,716579,"Finland","FI",60,69,10,"2021-W05"
"Age70_79",14010,1946,5525292,561908,"Finland","FI",70,79,10,"2021-W05"
"Age80+",56658,5906,5525292,312406,"Finland","FI",80,100,21,"2021-W05"
"Age<18",503,23,67320216,14540168,"France","FR",0,17,18,"2021-W05"
"Age18_24",10895,1428,67320216,5444270,"France","FR",18,24,7,"2021-W05"
"Age25_49",201983,38123,67320216,20684932,"France","FR",25,49,25,"2021-W05"
"Age50_59",310090,87362,67320216,8805539,"France","FR",50,59,10,"2021-W05"
"Age60_69",203891,46145,67320216,8007585,"France","FR",60,69,10,"2021-W05"
"Age70_79",518523,24691,67320216,5692912,"France","FR",70,79,10,"2021-W05"
"Age80+",787210,54007,67320216,4144810,"France","FR",80,100,21,"2021-W05"
"Age0_4",0,0,4058165,NA,"Croatia","HR",0,4,5,"2021-W05"
"Age10_14",0,2,4058165,202389,"Croatia","HR",10,14,5,"2021-W05"
"Age15_17",24,9,4058165,115854,"Croatia","HR",15,17,3,"2021-W05"
"Age18_24",1210,724,4058165,321108,"Croatia","HR",18,24,7,"2021-W05"
"Age25_49",20909,13159,4058165,1319478,"Croatia","HR",25,49,25,"2021-W05"
"Age5_9",1,1,4058165,NA,"Croatia","HR",5,9,5,"2021-W05"
"Age50_59",13910,8575,4058165,570899,"Croatia","HR",50,59,10,"2021-W05"
"Age60_69",10218,5927,4058165,562891,"Croatia","HR",60,69,10,"2021-W05"
"Age70_79",7844,4460,4058165,364156,"Croatia","HR",70,79,10,"2021-W05"
"Age80+",11865,8211,4058165,222308,"Croatia","HR",80,100,21,"2021-W05"
"Age<18",0,0,9769526,1709048,"Hungary","HU",0,17,18,"2021-W05"
"Age18_24",13069,5367,9769526,741094,"Hungary","HU",18,24,7,"2021-W05"
"Age25_49",96759,52333,9769526,3490565,"Hungary","HU",25,49,25,"2021-W05"
"Age50_59",55101,29947,9769526,1235206,"Hungary","HU",50,59,10,"2021-W05"
"Age60_69",36882,18119,9769526,1295058,"Hungary","HU",60,69,10,"2021-W05"
"Age70_79",20810,7523,9769526,859765,"Hungary","HU",70,79,10,"2021-W05"
"Age80+",57332,3531,9769526,438790,"Hungary","HU",80,100,21,"2021-W05"
"Age<18",53,16,4964440,1201635,"Ireland","IE",0,17,18,"2021-W05"
"Age18_24",8318,5000,4964440,433572,"Ireland","IE",18,24,7,"2021-W05"
"Age25_49",78785,51553,4964440,1749671,"Ireland","IE",25,49,25,"2021-W05"
"Age50_59",32432,20423,4964440,606007,"Ireland","IE",50,59,10,"2021-W05"
"Age60_69",17111,9281,4964440,480682,"Ireland","IE",60,69,10,"2021-W05"
"Age70_79",7335,2276,4964440,322167,"Ireland","IE",70,79,10,"2021-W05"
"Age80+",17834,5800,4964440,170706,"Ireland","IE",80,100,21,"2021-W05"
"Age0_4",0,0,364134,NA,"Iceland","IS",0,4,5,"2021-W05"
"Age10_14",1,0,364134,23630,"Iceland","IS",10,14,5,"2021-W05"
"Age15_17",11,3,364134,13145,"Iceland","IS",15,17,3,"2021-W05"
"Age18_24",290,91,364134,34868,"Iceland","IS",18,24,7,"2021-W05"
"Age25_49",3139,1083,364134,131004,"Iceland","IS",25,49,25,"2021-W05"
"Age5_9",0,0,364134,NA,"Iceland","IS",5,9,5,"2021-W05"
"Age50_59",1094,363,364134,43992,"Iceland","IS",50,59,10,"2021-W05"
"Age60_69",1221,483,364134,37414,"Iceland","IS",60,69,10,"2021-W05"
"Age70_79",1506,533,364134,22890,"Iceland","IS",70,79,10,"2021-W05"
"Age80+",5634,2312,364134,12602,"Iceland","IS",80,100,21,"2021-W05"
"Age<18",217,111,59641488,9433159,"Italy","IT",0,17,18,"2021-W05"
"Age18_24",45873,35483,59641488,4121339,"Italy","IT",18,24,7,"2021-W05"
"Age25_49",599176,501535,59641488,18920355,"Italy","IT",25,49,25,"2021-W05"
"Age50_59",368093,312192,59641488,9414195,"Italy","IT",50,59,10,"2021-W05"
"Age60_69",228074,194561,59641488,7364364,"Italy","IT",60,69,10,"2021-W05"
"Age70_79",57027,39252,59641488,5968373,"Italy","IT",70,79,10,"2021-W05"
"Age80+",151018,90394,59641488,4419703,"Italy","IT",80,100,21,"2021-W05"
"Age0_4",0,0,2794090,NA,"Lithuania","LT",0,4,5,"2021-W05"
"Age10_14",0,0,2794090,132642,"Lithuania","LT",10,14,5,"2021-W05"
"Age15_17",164,111,2794090,76077,"Lithuania","LT",15,17,3,"2021-W05"
"Age18_24",2707,1281,2794090,209209,"Lithuania","LT",18,24,7,"2021-W05"
"Age25_49",29807,16840,2794090,914337,"Lithuania","LT",25,49,25,"2021-W05"
"Age5_9",0,0,2794090,NA,"Lithuania","LT",5,9,5,"2021-W05"
"Age50_59",21732,13484,2794090,419039,"Lithuania","LT",50,59,10,"2021-W05"
"Age60_69",15599,9397,2794090,351248,"Lithuania","LT",60,69,10,"2021-W05"
