dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
01;2020-12-27;2;0;0;2;0;0;0.0;0.0;0.0
01;2020-12-28;0;0;0;2;0;0;0.0;0.0;0.0
01;2020-12-29;0;0;0;2;0;0;0.0;0.0;0.0
01;2020-12-30;0;0;0;2;0;0;0.0;0.0;0.0
01;2020-12-31;0;0;0;2;0;0;0.0;0.0;0.0
01;2021-01-01;2;0;0;4;0;0;0.0;0.0;0.0
01;2021-01-02;1;0;0;5;0;0;0.0;0.0;0.0
01;2021-01-03;0;0;0;5;0;0;0.0;0.0;0.0
01;2021-01-04;2;0;0;7;0;0;0.0;0.0;0.0
01;2021-01-05;2;0;0;9;0;0;0.0;0.0;0.0
01;2021-01-06;1;0;0;10;0;0;0.0;0.0;0.0
01;2021-01-07;67;0;0;77;0;0;0.0;0.0;0.0
01;2021-01-08;159;1;0;236;1;0;0.0;0.0;0.0
01;2021-01-09;2;1;0;238;2;0;0.0;0.0;0.0
01;2021-01-10;1;0;0;239;2;0;0.0;0.0;0.0
01;2021-01-11;148;0;0;387;2;0;0.1;0.0;0.0
01;2021-01-12;320;1;0;707;3;0;0.1;0.0;0.0
01;2021-01-13;444;1;0;1151;4;0;0.2;0.0;0.0
01;2021-01-14;530;3;0;1681;7;0;0.3;0.0;0.0
01;2021-01-15;398;4;0;2079;11;0;0.3;0.0;0.0
01;2021-01-16;202;0;0;2281;11;0;0.3;0.0;0.0
01;2021-01-17;128;0;0;2409;11;0;0.4;0.0;0.0
01;2021-01-18;381;3;0;2790;14;0;0.4;0.0;0.0
01;2021-01-19;1041;2;0;3831;16;0;0.6;0.0;0.0
01;2021-01-20;1262;4;0;5093;20;0;0.8;0.0;0.0
01;2021-01-21;1101;6;0;6194;26;0;0.9;0.0;0.0
01;2021-01-22;652;4;0;6846;30;0;1.0;0.0;0.0
01;2021-01-23;223;0;0;7069;30;0;1.1;0.0;0.0
01;2021-01-24;70;1;0;7139;31;0;1.1;0.0;0.0
01;2021-01-25;485;1;0;7624;32;0;1.2;0.0;0.0
01;2021-01-26;744;5;0;8368;37;0;1.3;0.0;0.0
01;2021-01-27;518;6;0;8886;43;0;1.4;0.0;0.0
01;2021-01-28;685;57;0;9571;100;0;1.5;0.0;0.0
01;2021-01-29;640;102;0;10211;202;0;1.6;0.0;0.0
01;2021-01-30;237;15;0;10448;217;0;1.6;0.0;0.0
01;2021-01-31;64;0;0;10512;217;0;1.6;0.0;0.0
01;2021-02-01;459;73;0;10971;290;0;1.7;0.0;0.0
01;2021-02-02;519;185;0;11490;475;0;1.7;0.1;0.0
01;2021-02-03;377;299;0;11867;774;0;1.8;0.1;0.0
01;2021-02-04;480;417;0;12347;1191;0;1.9;0.2;0.0
01;2021-02-05;444;281;0;12791;1472;0;1.9;0.2;0.0
01;2021-02-06;264;143;0;13055;1615;0;2.0;0.2;0.0
01;2021-02-07;2;111;0;13057;1726;0;2.0;0.3;0.0
01;2021-02-08;510;404;0;13567;2130;0;2.1;0.3;0.0
01;2021-02-09;776;857;0;14343;2987;0;2.2;0.5;0.0
01;2021-02-10;957;720;0;15300;3707;0;2.3;0.6;0.0
01;2021-02-11;796;774;0;16096;4481;0;2.5;0.7;0.0
01;2021-02-12;640;552;0;16736;5033;0;2.5;0.8;0.0
01;2021-02-13;161;151;0;16897;5184;0;2.6;0.8;0.0
01;2021-02-14;2;9;0;16899;5193;0;2.6;0.8;0.0
01;2021-02-15;438;445;0;17337;5638;0;2.6;0.9;0.0
01;2021-02-16;662;422;0;17999;6060;0;2.7;0.9;0.0
01;2021-02-17;526;251;0;18525;6311;0;2.8;1.0;0.0
01;2021-02-18;591;569;0;19116;6880;0;2.9;1.0;0.0
01;2021-02-19;580;249;0;19696;7129;0;3.0;1.1;0.0
01;2021-02-20;201;154;0;19897;7283;0;3.0;1.1;0.0
01;2021-02-21;1;1;0;19898;7284;0;3.0;1.1;0.0
01;2021-02-22;429;558;0;20327;7842;0;3.1;1.2;0.0
01;2021-02-23;484;523;0;20811;8365;0;3.2;1.3;0.0
01;2021-02-24;435;462;0;21246;8827;0;3.2;1.3;0.0
01;2021-02-25;826;609;0;22072;9436;0;3.4;1.4;0.0
01;2021-02-26;874;545;0;22946;9981;0;3.5;1.5;0.0
01;2021-02-27;482;118;0;23428;10099;0;3.6;1.5;0.0
01;2021-02-28;20;3;0;23448;10102;0;3.6;1.5;0.0
01;2021-03-01;639;460;0;24087;10562;0;3.7;1.6;0.0
01;2021-03-02;968;561;0;25055;11123;0;3.8;1.7;0.0
01;2021-03-03;946;669;0;26001;11792;0;4.0;1.8;0.0
01;2021-03-04;1201;647;0;27202;12439;0;4.1;1.9;0.0
01;2021-03-05;1357;502;0;28559;12941;0;4.3;2.0;0.0
01;2021-03-06;781;102;0;29340;13043;0;4.5;2.0;0.0
01;2021-03-07;44;1;0;29384;13044;0;4.5;2.0;0.0
01;2021-03-08;671;627;0;30055;13671;0;4.6;2.1;0.0
01;2021-03-09;1341;619;0;31396;14290;0;4.8;2.2;0.0
01;2021-03-10;1163;560;0;32559;14850;0;5.0;2.3;0.0
01;2021-03-11;1687;645;0;34246;15495;0;5.2;2.4;0.0
01;2021-03-12;2008;647;0;36254;16142;0;5.5;2.5;0.0
01;2021-03-13;1502;102;0;37756;16244;0;5.7;2.5;0.0
01;2021-03-14;134;58;0;37890;16302;0;5.8;2.5;0.0
01;2021-03-15;1156;407;0;39046;16709;0;5.9;2.5;0.0
01;2021-03-16;1014;566;0;40060;17275;0;6.1;2.6;0.0
01;2021-03-17;841;348;0;40901;17623;0;6.2;2.7;0.0
01;2021-03-18;1295;475;0;42196;18098;0;6.4;2.8;0.0
01;2021-03-19;1755;549;0;43951;18647;0;6.7;2.8;0.0
01;2021-03-20;1448;137;0;45399;18784;0;6.9;2.9;0.0
01;2021-03-21;99;11;0;45498;18795;0;6.9;2.9;0.0
01;2021-03-22;1577;495;0;47075;19290;0;7.2;2.9;0.0
01;2021-03-23;2196;655;0;49271;19945;0;7.5;3.0;0.0
01;2021-03-24;1618;423;0;50889;20368;0;7.7;3.1;0.0
01;2021-03-25;2912;636;0;53801;21004;0;8.2;3.2;0.0
01;2021-03-26;2872;617;0;56673;21621;0;8.6;3.3;0.0
01;2021-03-27;1310;164;0;57983;21785;0;8.8;3.3;0.0
01;2021-03-28;22;1;0;58005;21786;0;8.8;3.3;0.0
01;2021-03-29;1933;548;0;59938;22334;0;9.1;3.4;0.0
01;2021-03-30;2515;781;0;62453;23115;0;9.5;3.5;0.0
01;2021-03-31;1869;631;0;64322;23746;0;9.8;3.6;0.0
01;2021-04-01;2568;860;0;66890;24606;0;10.2;3.7;0.0
01;2021-04-02;2816;733;0;69706;25339;0;10.6;3.9;0.0
01;2021-04-03;1256;137;0;70962;25476;0;10.8;3.9;0.0
01;2021-04-04;3;1;0;70965;25477;0;10.8;3.9;0.0
01;2021-04-05;1261;67;0;72226;25544;0;11.0;3.9;0.0
01;2021-04-06;2825;802;0;75051;26346;0;11.4;4.0;0.0
01;2021-04-07;2740;710;0;77791;27056;0;11.8;4.1;0.0
01;2021-04-08;3245;1008;0;81036;28064;0;12.3;4.3;0.0
01;2021-04-09;3984;1338;0;85020;29402;0;12.9;4.5;0.0
01;2021-04-10;1825;305;0;86845;29707;0;13.2;4.5;0.0
01;2021-04-11;45;22;0;86890;29729;0;13.2;4.5;0.0
01;2021-04-12;2716;1229;0;89606;30958;0;13.6;4.7;0.0
01;2021-04-13;2945;1331;0;92551;32289;0;14.1;4.9;0.0
01;2021-04-14;3125;1083;0;95676;33372;0;14.6;5.1;0.0
01;2021-04-15;3074;1485;0;98750;34857;0;15.0;5.3;0.0
01;2021-04-16;2862;1587;0;101612;36444;0;15.5;5.5;0.0
01;2021-04-17;1654;682;0;103266;37126;0;15.7;5.7;0.0
01;2021-04-18;13;0;0;103279;37126;0;15.7;5.7;0.0
01;2021-04-19;2040;1524;0;105319;38650;0;16.0;5.9;0.0
01;2021-04-20;2667;1571;0;107986;40221;0;16.4;6.1;0.0
01;2021-04-21;2691;1352;0;110677;41573;0;16.8;6.3;0.0
01;2021-04-22;2836;1532;0;113513;43105;0;17.3;6.6;0.0
01;2021-04-23;2766;1533;0;116279;44638;0;17.7;6.8;0.0
01;2021-04-24;1448;656;0;117727;45294;0;17.9;6.9;0.0
01;2021-04-25;9;0;0;117736;45294;0;17.9;6.9;0.0
01;2021-04-26;1970;1730;0;119706;47024;0;18.2;7.2;0.0
01;2021-04-27;2572;1558;0;122278;48582;0;18.6;7.4;0.0
01;2021-04-28;2500;1577;0;124778;50159;0;19.0;7.6;0.0
01;2021-04-29;2716;1775;0;127494;51934;0;19.4;7.9;0.0
01;2021-04-30;2982;2251;0;130476;54185;0;19.9;8.2;0.0
01;2021-05-01;1473;859;0;131949;55044;0;20.1;8.4;0.0
01;2021-05-02;545;76;0;132494;55120;0;20.2;8.4;0.0
01;2021-05-03;2297;2482;0;134791;57602;0;20.5;8.8;0.0
01;2021-05-04;2539;2643;0;137330;60245;0;20.9;9.2;0.0
01;2021-05-05;2527;2502;0;139857;62747;0;21.3;9.6;0.0
01;2021-05-06;2995;2531;0;142852;65278;0;21.7;9.9;0.0
01;2021-05-07;3215;2779;0;146067;68057;0;22.2;10.4;0.0
01;2021-05-08;1646;922;0;147713;68979;0;22.5;10.5;0.0
01;2021-05-09;1022;162;0;148735;69141;0;22.6;10.5;0.0
01;2021-05-10;2500;3071;0;151235;72212;0;23.0;11.0;0.0
01;2021-05-11;3580;3066;0;154815;75278;0;23.6;11.5;0.0
01;2021-05-12;3652;3007;0;158467;78285;0;24.1;11.9;0.0
01;2021-05-13;4089;1502;0;162556;79787;0;24.7;12.1;0.0
01;2021-05-14;4272;2347;0;166828;82134;0;25.4;12.5;0.0
01;2021-05-15;3159;1435;0;169987;83569;0;25.9;12.7;0.0
01;2021-05-16;1413;150;0;171400;83719;0;26.1;12.7;0.0
01;2021-05-17;3446;2471;0;174846;86190;0;26.6;13.1;0.0
01;2021-05-18;4075;1959;0;178921;88149;0;27.2;13.4;0.0
01;2021-05-19;3973;1902;0;182894;90051;0;27.8;13.7;0.0
01;2021-05-20;4526;2017;0;187420;92068;0;28.5;14.0;0.0
01;2021-05-21;4621;2198;0;192041;94266;0;29.2;14.3;0.0
01;2021-05-22;3368;955;0;195409;95221;0;29.7;14.5;0.0
01;2021-05-23;834;84;0;196243;95305;0;29.9;14.5;0.0
01;2021-05-24;2765;500;0;199008;95805;0;30.3;14.6;0.0
01;2021-05-25;3560;2430;0;202568;98235;0;30.8;15.0;0.0
01;2021-05-26;3569;2253;0;206137;100488;0;31.4;15.3;0.0
01;2021-05-27;3854;2098;0;209991;102586;0;32.0;15.6;0.0
01;2021-05-28;3665;2638;0;213656;105224;0;32.5;16.0;0.0
01;2021-05-29;3055;1305;0;216711;106529;0;33.0;16.2;0.0
01;2021-05-30;613;88;0;217324;106617;0;33.1;16.2;0.0
01;2021-05-31;2406;2520;0;219730;109137;0;33.4;16.6;0.0
01;2021-06-01;2771;2591;0;222501;111728;0;33.9;17.0;0.0
01;2021-06-02;2883;2203;0;225384;113931;0;34.3;17.3;0.0
01;2021-06-03;3366;2441;0;228750;116372;0;34.8;17.7;0.0
01;2021-06-04;4500;3372;0;233250;119744;0;35.5;18.2;0.0
01;2021-06-05;3253;1733;0;236503;121477;0;36.0;18.5;0.0
01;2021-06-06;670;78;0;237173;121555;0;36.1;18.5;0.0
01;2021-06-07;3388;2873;0;240561;124428;0;36.6;18.9;0.0
01;2021-06-08;3649;2718;0;244210;127146;0;37.2;19.4;0.0
01;2021-06-09;2950;2638;0;247160;129784;0;37.6;19.8;0.0
01;2021-06-10;2767;2043;0;249927;131827;0;38.0;20.1;0.0
01;2021-06-11;3072;3367;0;252999;135194;0;38.5;20.6;0.0
01;2021-06-12;2402;2197;0;255401;137391;0;38.9;20.9;0.0
01;2021-06-13;201;479;0;255602;137870;0;38.9;21.0;0.0
01;2021-06-14;2119;3162;0;257721;141032;0;39.2;21.5;0.0
01;2021-06-15;2005;3368;0;259726;144400;0;39.5;22.0;0.0
01;2021-06-16;2175;3287;0;261901;147687;0;39.9;22.5;0.0
01;2021-06-17;1959;3174;0;263860;150861;0;40.2;23.0;0.0
01;2021-06-18;2635;4163;0;266495;155024;0;40.6;23.6;0.0
01;2021-06-19;1727;2556;0;268222;157580;0;40.8;24.0;0.0
01;2021-06-20;159;498;0;268381;158078;0;40.9;24.1;0.0
01;2021-06-21;1798;3704;0;270179;161782;0;41.1;24.6;0.0
01;2021-06-22;1552;4002;0;271731;165784;0;41.4;25.2;0.0
01;2021-06-23;1583;3754;0;273314;169538;0;41.6;25.8;0.0
01;2021-06-24;1475;3565;0;274789;173103;0;41.8;26.3;0.0
01;2021-06-25;1888;4565;0;276677;177668;0;42.1;27.0;0.0
01;2021-06-26;1209;2946;0;277886;180614;0;42.3;27.5;0.0
01;2021-06-27;171;339;0;278057;180953;0;42.3;27.5;0.0
01;2021-06-28;1382;4024;0;279439;184977;0;42.5;28.2;0.0
01;2021-06-29;1409;3852;0;280848;188829;0;42.7;28.7;0.0
01;2021-06-30;1381;4157;0;282229;192986;0;43.0;29.4;0.0
01;2021-07-01;1431;4088;0;283660;197074;0;43.2;30.0;0.0
01;2021-07-02;1588;4987;0;285248;202061;0;43.4;30.8;0.0
01;2021-07-03;858;3374;0;286106;205435;0;43.6;31.3;0.0
01;2021-07-04;105;499;0;286211;205934;0;43.6;31.3;0.0
01;2021-07-05;1486;4083;0;287697;210017;0;43.8;32.0;0.0
01;2021-07-06;1105;4275;0;288802;214292;0;44.0;32.6;0.0
01;2021-07-07;1757;3697;0;290559;217989;0;44.2;33.2;0.0
01;2021-07-08;1474;3677;0;292033;221666;0;44.5;33.7;0.0
01;2021-07-09;1885;4365;0;293918;226031;0;44.7;34.4;0.0
01;2021-07-10;1119;3438;0;295037;229469;0;44.9;34.9;0.0
01;2021-07-11;105;418;0;295142;229887;0;44.9;35.0;0.0
01;2021-07-12;1422;3844;0;296564;233731;0;45.1;35.6;0.0
01;2021-07-13;2058;4116;0;298622;237847;0;45.5;36.2;0.0
01;2021-07-14;148;179;0;298770;238026;0;45.5;36.2;0.0
01;2021-07-15;3105;4193;0;301875;242219;0;46.0;36.9;0.0
01;2021-07-16;3747;4838;0;305622;247057;0;46.5;37.6;0.0
01;2021-07-17;2203;3046;0;307825;250103;0;46.9;38.1;0.0
01;2021-07-18;290;551;0;308115;250654;0;46.9;38.2;0.0
01;2021-07-19;2915;3871;0;311030;254525;0;47.3;38.7;0.0
01;2021-07-20;3297;3695;0;314327;258220;0;47.8;39.3;0.0
01;2021-07-21;3934;3569;0;318261;261789;0;48.4;39.8;0.0
01;2021-07-22;4219;3496;0;322480;265285;0;49.1;40.4;0.0
01;2021-07-23;3942;4223;0;326422;269508;0;49.7;41.0;0.0
01;2021-07-24;2731;2713;0;329153;272221;0;50.1;41.4;0.0
01;2021-07-25;62;60;0;329215;272281;0;50.1;41.4;0.0
01;2021-07-26;3346;3239;0;332561;275520;0;50.6;41.9;0.0
01;2021-07-27;4105;2794;0;336666;278314;0;51.2;42.4;0.0
01;2021-07-28;3990;2653;0;340656;280967;0;51.9;42.8;0.0
01;2021-07-29;4699;2442;0;345355;283409;0;52.6;43.1;0.0
01;2021-07-30;4458;3432;0;349813;286841;0;53.2;43.7;0.0
01;2021-07-31;3642;1774;0;353455;288615;0;53.8;43.9;0.0
01;2021-08-01;397;76;0;353852;288691;0;53.9;43.9;0.0
01;2021-08-02;3079;2455;0;356931;291146;0;54.3;44.3;0.0
01;2021-08-03;3069;2455;0;360000;293601;0;54.8;44.7;0.0
01;2021-08-04;2544;1740;0;362544;295341;0;55.2;45.0;0.0
01;2021-08-05;2250;2366;0;364794;297707;0;55.5;45.3;0.0
01;2021-08-06;2750;3114;0;367544;300821;0;55.9;45.8;0.0
01;2021-08-07;2072;1837;0;369616;302658;0;56.3;46.1;0.0
01;2021-08-08;248;257;0;369864;302915;0;56.3;46.1;0.0
01;2021-08-09;1136;2634;0;371000;305549;0;56.5;46.5;0.0
01;2021-08-10;1445;2412;0;372445;307961;0;56.7;46.9;0.0
01;2021-08-11;1472;2596;0;373917;310557;0;56.9;47.3;0.0
01;2021-08-12;1626;2829;0;375543;313386;0;57.2;47.7;0.0
01;2021-08-13;1814;2729;0;377357;316115;0;57.4;48.1;0.0
01;2021-08-14;1392;2233;0;378749;318348;0;57.7;48.5;0.0
01;2021-08-15;18;21;0;378767;318369;0;57.7;48.5;0.0
01;2021-08-16;983;3013;0;379750;321382;0;57.8;48.9;0.0
01;2021-08-17;1355;2761;0;381105;324143;0;58.0;49.3;0.0
01;2021-08-18;1257;2908;0;382362;327051;0;58.2;49.8;0.0
01;2021-08-19;1301;2425;0;383663;329476;0;58.4;50.2;0.0
01;2021-08-20;1458;3952;0;385121;333428;0;58.6;50.8;0.0
01;2021-08-21;883;2847;0;386004;336275;0;58.8;51.2;0.0
01;2021-08-22;19;20;0;386023;336295;0;58.8;51.2;0.0
01;2021-08-23;1116;3020;0;387139;339315;0;58.9;51.6;0.0
01;2021-08-24;1230;3154;0;388369;342469;0;59.1;52.1;0.0
01;2021-08-25;1124;2993;0;389493;345462;0;59.3;52.6;0.0
01;2021-08-26;1649;2740;0;391142;348202;0;59.5;53.0;0.0
01;2021-08-27;1641;3653;0;392783;351855;0;59.8;53.6;0.0
01;2021-08-28;1044;2591;0;393827;354446;0;59.9;54.0;0.0
01;2021-08-29;16;31;0;393843;354477;0;59.9;54.0;0.0
01;2021-08-30;1188;2708;33;395031;357185;33;60.1;54.4;0.0
01;2021-08-31;1094;1896;64;396125;359081;97;60.3;54.7;0.0
01;2021-09-01;924;1697;201;397049;360778;298;60.4;54.9;0.0
01;2021-09-02;807;1523;268;397856;362301;566;60.6;55.1;0.1
01;2021-09-03;1130;2198;238;398986;364499;804;60.7;55.5;0.1
01;2021-09-04;796;1898;109;399782;366397;913;60.9;55.8;0.1
01;2021-09-05;97;61;22;399879;366458;935;60.9;55.8;0.1
01;2021-09-06;659;1093;354;400538;367551;1289;61.0;55.9;0.2
01;2021-09-07;579;1021;243;401117;368572;1532;61.1;56.1;0.2
01;2021-09-08;818;1391;220;401935;369963;1752;61.2;56.3;0.3
01;2021-09-09;776;1131;174;402711;371094;1926;61.3;56.5;0.3
01;2021-09-10;1057;1557;338;403768;372651;2264;61.5;56.7;0.3
01;2021-09-11;736;1432;66;404504;374083;2330;61.6;56.9;0.4
01;2021-09-12;27;38;4;404531;374121;2334;61.6;56.9;0.4
01;2021-09-13;579;999;362;405110;375120;2696;61.7;57.1;0.4
01;2021-09-14;621;993;494;405731;376113;3190;61.8;57.3;0.5
01;2021-09-15;725;1448;441;406456;377561;3631;61.9;57.5;0.6
01;2021-09-16;497;923;468;406953;378484;4099;61.9;57.6;0.6
01;2021-09-17;765;1394;436;407718;379878;4535;62.1;57.8;0.7
01;2021-09-18;376;1205;61;408094;381083;4596;62.1;58.0;0.7
01;2021-09-19;10;10;4;408104;381093;4600;62.1;58.0;0.7
01;2021-09-20;381;637;544;408485;381730;5144;62.2;58.1;0.8
01;2021-09-21;389;703;707;408874;382433;5851;62.2;58.2;0.9
01;2021-09-22;347;899;462;409221;383332;6313;62.3;58.3;1.0
01;2021-09-23;304;658;467;409525;383990;6780;62.3;58.4;1.0
01;2021-09-24;426;948;378;409951;384938;7158;62.4;58.6;1.1
01;2021-09-25;307;956;89;410258;385894;7247;62.4;58.7;1.1
01;2021-09-26;2;24;3;410260;385918;7250;62.4;58.7;1.1
01;2021-09-27;175;556;164;410435;386474;7414;62.5;58.8;1.1
01;2021-09-28;311;1195;521;410746;387669;7935;62.5;59.0;1.2
01;2021-09-29;470;1286;433;411216;388955;8368;62.6;59.2;1.3
01;2021-09-30;349;833;398;411565;389788;8766;62.6;59.3;1.3
01;2021-10-01;487;1078;494;412052;390866;9260;62.7;59.5;1.4
01;2021-10-02;399;1310;169;412451;392176;9429;62.8;59.7;1.4
01;2021-10-03;0;0;0;412451;392176;9429;62.8;59.7;1.4
01;2021-10-04;196;513;369;412647;392689;9798;62.8;59.8;1.5
01;2021-10-05;205;537;495;412852;393226;10293;62.8;59.9;1.6
01;2021-10-06;341;751;500;413193;393977;10793;62.9;60.0;1.6
01;2021-10-07;201;491;472;413394;394468;11265;62.9;60.0;1.7
01;2021-10-08;337;720;527;413731;395188;11792;63.0;60.2;1.8
01;2021-10-09;348;697;284;414079;395885;12076;63.0;60.3;1.8
01;2021-10-10;8;18;0;414087;395903;12076;63.0;60.3;1.8
01;2021-10-11;178;403;521;414265;396306;12597;63.1;60.3;1.9
01;2021-10-12;153;329;518;414418;396635;13115;63.1;60.4;2.0
01;2021-10-13;348;512;810;414766;397147;13925;63.1;60.5;2.1
01;2021-10-14;133;507;480;414899;397654;14405;63.2;60.5;2.2
01;2021-10-15;317;478;686;415216;398132;15091;63.2;60.6;2.3
01;2021-10-16;251;418;367;415467;398550;15458;63.2;60.7;2.4
01;2021-10-17;4;15;0;415471;398565;15458;63.2;60.7;2.4
01;2021-10-18;135;227;638;415606;398792;16096;63.3;60.7;2.5
01;2021-10-19;184;297;564;415790;399089;16660;63.3;60.7;2.5
01;2021-10-20;340;501;907;416130;399590;17567;63.3;60.8;2.7
01;2021-10-21;150;394;533;416280;399984;18100;63.4;60.9;2.8
01;2021-10-22;247;548;698;416527;400532;18798;63.4;61.0;2.9
01;2021-10-23;162;472;367;416689;401004;19165;63.4;61.0;2.9
01;2021-10-24;0;3;6;416689;401007;19171;63.4;61.0;2.9
01;2021-10-25;191;247;702;416880;401254;19873;63.5;61.1;3.0
01;2021-10-26;110;207;511;416990;401461;20384;63.5;61.1;3.1
01;2021-10-27;288;387;892;417278;401848;21276;63.5;61.2;3.2
01;2021-10-28;106;161;511;417384;402009;21787;63.5;61.2;3.3
02;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
02;2020-12-28;0;0;0;0;0;0;0.0;0.0;0.0
02;2020-12-29;0;0;0;0;0;0;0.0;0.0;0.0
02;2020-12-30;0;0;0;0;0;0;0.0;0.0;0.0
02;2020-12-31;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-01;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-02;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-03;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-04;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-05;0;0;0;0;0;0;0.0;0.0;0.0
02;2021-01-06;22;0;0;22;0;0;0.0;0.0;0.0
02;2021-01-07;261;1;0;283;1;0;0.1;0.0;0.0
02;2021-01-08;489;3;0;772;4;0;0.1;0.0;0.0
02;2021-01-09;75;0;0;847;4;0;0.2;0.0;0.0
02;2021-01-10;49;0;0;896;4;0;0.2;0.0;0.0
02;2021-01-11;267;0;0;1163;4;0;0.2;0.0;0.0
02;2021-01-12;354;1;0;1517;5;0;0.3;0.0;0.0
02;2021-01-13;469;4;0;1986;9;0;0.4;0.0;0.0
02;2021-01-14;652;11;0;2638;20;0;0.5;0.0;0.0
02;2021-01-15;630;8;0;3268;28;0;0.6;0.0;0.0
02;2021-01-16;333;5;0;3601;33;0;0.7;0.0;0.0
02;2021-01-17;62;0;0;3663;33;0;0.7;0.0;0.0
02;2021-01-18;811;10;0;4474;43;0;0.9;0.0;0.0
02;2021-01-19;941;7;0;5415;50;0;1.0;0.0;0.0
02;2021-01-20;1430;5;0;6845;55;0;1.3;0.0;0.0
02;2021-01-21;2606;12;0;9451;67;0;1.8;0.0;0.0
02;2021-01-22;1421;5;0;10872;72;0;2.1;0.0;0.0
02;2021-01-23;290;2;0;11162;74;0;2.1;0.0;0.0
02;2021-01-24;67;0;0;11229;74;0;2.1;0.0;0.0
02;2021-01-25;432;10;0;11661;84;0;2.2;0.0;0.0
02;2021-01-26;705;17;0;12366;101;0;2.4;0.0;0.0
02;2021-01-27;162;3;0;12528;104;0;2.4;0.0;0.0
02;2021-01-28;69;246;0;12597;350;0;2.4;0.1;0.0
02;2021-01-29;118;418;0;12715;768;0;2.4;0.1;0.0
02;2021-01-30;4;14;0;12719;782;0;2.4;0.1;0.0
02;2021-01-31;0;10;0;12719;792;0;2.4;0.2;0.0
02;2021-02-01;11;211;0;12730;1003;0;2.4;0.2;0.0
02;2021-02-02;45;329;0;12775;1332;0;2.4;0.3;0.0
02;2021-02-03;124;338;0;12899;1670;0;2.5;0.3;0.0
02;2021-02-04;226;357;0;13125;2027;0;2.5;0.4;0.0
02;2021-02-05;179;413;0;13304;2440;0;2.5;0.5;0.0
02;2021-02-06;69;176;0;13373;2616;0;2.5;0.5;0.0
02;2021-02-07;9;0;0;13382;2616;0;2.5;0.5;0.0
02;2021-02-08;306;433;0;13688;3049;0;2.6;0.6;0.0
02;2021-02-09;322;680;0;14010;3729;0;2.7;0.7;0.0
02;2021-02-10;485;1041;0;14495;4770;0;2.8;0.9;0.0
02;2021-02-11;937;1860;0;15432;6630;0;2.9;1.3;0.0
02;2021-02-12;885;1119;0;16317;7749;0;3.1;1.5;0.0
02;2021-02-13;290;129;0;16607;7878;0;3.2;1.5;0.0
02;2021-02-14;1;5;0;16608;7883;0;3.2;1.5;0.0
02;2021-02-15;344;681;0;16952;8564;0;3.2;1.6;0.0
02;2021-02-16;414;561;0;17366;9125;0;3.3;1.7;0.0
02;2021-02-17;499;631;0;17865;9756;0;3.4;1.9;0.0
02;2021-02-18;507;447;0;18372;10203;0;3.5;1.9;0.0
02;2021-02-19;444;569;0;18816;10772;0;3.6;2.0;0.0
02;2021-02-20;372;234;0;19188;11006;0;3.6;2.1;0.0
02;2021-02-21;39;17;0;19227;11023;0;3.7;2.1;0.0
02;2021-02-22;377;316;0;19604;11339;0;3.7;2.2;0.0
02;2021-02-23;432;362;0;20036;11701;0;3.8;2.2;0.0
02;2021-02-24;600;146;0;20636;11847;0;3.9;2.3;0.0
02;2021-02-25;870;137;0;21506;11984;0;4.1;2.3;0.0
02;2021-02-26;809;77;0;22315;12061;0;4.2;2.3;0.0
02;2021-02-27;446;17;0;22761;12078;0;4.3;2.3;0.0
02;2021-02-28;55;2;0;22816;12080;0;4.3;2.3;0.0
02;2021-03-01;638;26;0;23454;12106;0;4.5;2.3;0.0
02;2021-03-02;1032;130;0;24486;12236;0;4.7;2.3;0.0
02;2021-03-03;753;204;0;25239;12440;0;4.8;2.4;0.0
02;2021-03-04;1161;658;0;26400;13098;0;5.0;2.5;0.0
02;2021-03-05;1051;511;0;27451;13609;0;5.2;2.6;0.0
02;2021-03-06;2141;102;0;29592;13711;0;5.6;2.6;0.0
02;2021-03-07;1504;54;0;31096;13765;0;5.9;2.6;0.0
02;2021-03-08;574;371;0;31670;14136;0;6.0;2.7;0.0
02;2021-03-09;997;406;0;32667;14542;0;6.2;2.8;0.0
02;2021-03-10;896;476;0;33563;15018;0;6.4;2.9;0.0
02;2021-03-11;1295;393;0;34858;15411;0;6.6;2.9;0.0
02;2021-03-12;1707;419;0;36565;15830;0;7.0;3.0;0.0
02;2021-03-13;2592;251;0;39157;16081;0;7.4;3.1;0.0
02;2021-03-14;1457;44;0;40614;16125;0;7.7;3.1;0.0
02;2021-03-15;612;457;0;41226;16582;0;7.8;3.2;0.0
02;2021-03-16;862;408;0;42088;16990;0;8.0;3.2;0.0
02;2021-03-17;759;456;0;42847;17446;0;8.1;3.3;0.0
02;2021-03-18;610;624;0;43457;18070;0;8.3;3.4;0.0
02;2021-03-19;1173;304;0;44630;18374;0;8.5;3.5;0.0
02;2021-03-20;2431;163;0;47061;18537;0;8.9;3.5;0.0
