"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","59",NA,NA,3.72988751405235e-06,NA,NA,2.98391001124188e-06,0,0,1270970,0,0,0,0,0,936086,0,0,0,5,5,1340523,1340523,4,4,2021-01-03
"2021-01-10","00-39","1","59",0.00060781476121563,0.000399091173066575,0.00022230129583752,0.00060781476121563,0.000385329408478073,0.000218571408323468,210,210,2541940,345500,210,210,290,290,1872172,726651,280,280,298,298,1340523,1340523,293,293,2021-01-10
"2021-01-17","00-39","1","59",0.00220771144278607,0.00225692939251443,0.00123608472215695,0.00178793532338308,0.00185783821944785,0.00101378342631943,1420,1420,1270970,643200,1150,1150,1640,1640,936086,726651,1350,1350,1657,1657,1340523,1340523,1359,1359,2021-01-17
"2021-01-24","00-39","1","59",0.003465414253796,0.00350924997006816,0.00190373458717232,0.00123188740549114,0.00126608234214224,0.000667649865015371,2280,2280,1270970,657930,800,800,2550,2550,936086,726651,920,920,2552,2552,1340523,1340523,895,895,2021-01-24
"2021-01-31","00-39","1","59",0.00317571959887891,0.00458266760797136,0.00246023380426893,0.00110793246572851,0.0010596558733147,0.000556499217096611,2980,2980,1270970,938370,670,670,3330,3330,936086,726651,770,770,3298,3298,1340523,1340523,746,746,2021-01-31
"2021-02-07","00-39","1","59",0.00393235077847757,0.00571113230422858,0.00312415378177025,0.00113591543740633,0.00112846469625721,0.000663919977501319,3690,3690,1270970,938370,720,720,4150,4150,936086,726651,820,820,4188,4188,1340523,1340523,890,890,2021-02-07
"2021-02-14","00-39","1","59",0.00494474461033494,0.00718364111519836,0.00393130143981118,0.00146144278606965,0.00148627057555828,0.000807147658040929,4640,4640,1270970,938370,940,940,5220,5220,936086,726651,1080,1080,5270,5270,1340523,1340523,1082,1082,2021-02-14
"2021-02-21","00-39","1","59",0.00734251947526029,0.00821505716355121,0.00584995557703971,0.00340162113295435,0.00337163232418314,0.00191865413722853,6890,6890,1270970,938370,2220,2220,7690,7690,936086,936086,2450,2450,7842,7842,1340523,1340523,2572,2572,2021-02-21
"2021-02-28","00-39","1","59",0.00971898078583075,0.0108109724961168,0.00775965798423451,0.00239270711532632,0.00333034703041763,0.0019097024071948,9120,9120,1270970,938370,2210,2210,10120,10120,936086,936086,2420,2420,10402,10402,1340523,1340523,2560,2560,2021-02-28
"2021-03-07","00-39","1","59",0.0124044886345471,0.0137487367613659,0.00987898006971906,0.002699360111846,0.00294844704439549,0.00211932208548455,11640,11640,1270970,938370,2510,2510,12870,12870,936086,936086,2760,2760,13243,13243,1340523,1340523,2841,2841,2021-03-07
"2021-03-14","00-39","1","59",0.0147567399477954,0.0184384768066182,0.0133045087626247,0.00405169190975134,0.00468974004525225,0.00342552869290568,15660,15660,1270970,1061210,4010,4010,17260,17260,936086,936086,4390,4390,17835,17835,1340523,1340523,4592,4592,2021-03-14
"2021-03-21","00-39","1","59",0.0164737432613633,0.021248047722111,0.0153156641102018,0.00245750354349577,0.00280957091549281,0.00201115534757703,18060,18060,1270970,1096290,2410,2410,19890,19890,936086,936086,2630,2630,20531,20531,1340523,1340523,2696,2696,2021-03-21
"2021-03-28","00-39","1","59",0.0202683596493629,0.0261621261294368,0.0188351859684616,0.00442256252864009,0.00631664994612269,0.0035195218582598,22220,22220,1270970,1096290,4150,4150,24490,24490,936086,936086,4590,4590,25249,25249,1340523,1340523,4718,4718,2021-03-28
"2021-04-04","00-39","1","59",0.02357023948984,0.0314394190277389,0.0226165459302078,0.00478489295267325,0.0052986584565948,0.00378135996174627,26760,26760,1270970,1135330,4490,4490,29430,29430,936086,936086,4960,4960,30318,30318,1340523,1340523,5069,5069,2021-04-04
"2021-04-11","00-39","1","59",0.0285317172554301,0.0387571227429958,0.0280129471855388,0.00637311703360371,0.00731770371525693,0.00539640125533094,33050,33050,1270970,1158360,6270,6270,36280,36280,936086,936086,6850,6850,37552,37552,1340523,1340523,7234,7234,2021-04-11
"2021-04-18","00-39","1","59",0.0307658579362759,0.0443121678991033,0.0321389487535835,0.0050513123821094,0.00714235582143285,0.00412600156804471,37890,37890,1270970,1231560,4740,4740,41480,41480,936086,936086,5190,5190,43083,43083,1340523,1340523,5531,5531,2021-04-18
"2021-04-25","00-39","1","59",0.0337472501792923,0.0489057629320383,0.0355167348863093,0.00420942698509117,0.00590379700846761,0.00337778613272581,41880,41880,1270970,1240990,3950,3950,45780,45780,936086,936086,4290,4290,47611,47611,1340523,1340523,4528,4528,2021-04-25
"2021-05-02","00-39","1","59",0.039586137683295,0.0580609046604692,0.0423304933969801,0.00692743996367101,0.00915514172843093,0.00681375851067084,49700,49700,1270970,1255490,7780,7780,54350,54350,936086,936086,8570,8570,56745,56745,1340523,1340523,9134,9134,2021-05-02
"2021-05-09","00-39","1","59",0.0520321979459931,0.0770121548661127,0.0567636661213571,0.0128585879020838,0.0189512502056435,0.014433172724377,65610,65610,1270970,1260950,15890,15890,72090,72090,936086,936086,17740,17740,76093,76093,1340523,1340523,19348,19348,2021-05-09
"2021-05-16","00-39","1","59",0.0798523962013265,0.119604395322652,0.0885766227062124,0.0282146706845952,0.0426029232356856,0.0318129565848553,101490,101490,1270970,1270970,35860,35860,111960,111960,936086,936086,39880,39880,118739,118739,1340523,1340523,42646,42646,2021-05-16
"2021-05-23","00-39","1","59",0.117721110647773,0.176468828718729,0.130507272161686,0.0378844504590982,0.0568537506169305,0.0419306494554737,149620,149620,1270970,1270970,48150,48150,165190,165190,936086,936086,53220,53220,174948,174948,1340523,1340523,56209,56209,2021-05-23
"2021-05-30","00-39","1","59",0.151844654083102,0.22783163085443,0.169601715151474,0.0341235434353289,0.0513734849148476,0.0390944429897883,192990,192990,1270970,1270970,43370,43370,213270,213270,936086,936086,48090,48090,227355,227355,1340523,1340523,52407,52407,2021-05-30
"2021-06-06","00-39","1","59",0.187628346853191,0.281833079439282,0.20992179917838,0.0357915607764149,0.0540014485848522,0.0403200840269059,238470,238470,1270970,1270970,45490,45490,263820,263820,936086,936086,50550,50550,281405,281405,1340523,1340523,54050,54050,2021-06-06
"2021-06-13","00-39","1","59",0.215229313044368,0.323260896968868,0.240288305385286,0.0276009661911768,0.0414171347504396,0.0303665062069058,273550,273550,1270970,1270970,35080,35080,302600,302600,936086,936086,38770,38770,322112,322112,1340523,1340523,40707,40707,2021-06-13
"2021-06-20","00-39","1","59",0.240233837148005,0.360159216140397,0.267022647131008,0.0250438641352668,0.0369090019506755,0.0267343417457216,305330,305330,1270970,1270970,31830,31830,337140,337140,936086,936086,34550,34550,357950,357950,1340523,1340523,35838,35838,2021-06-20
"2021-06-27","00-39","1","59",0.259400300557842,0.38844721531996,0.28773993433906,0.0191821994224883,0.0282986819587089,0.0207172872080524,329690,329690,1270970,1270970,24380,24380,363620,363620,936086,936086,26490,26490,385722,385722,1340523,1340523,27772,27772,2021-06-27
"2021-07-04","00-39","1","59",0.277677679252854,0.415496012118545,0.306789961828331,0.018245906669709,0.0270381140194384,0.019050027489271,352920,352920,1270970,1270970,23190,23190,388940,388940,936086,936086,25310,25310,411259,411259,1340523,1340523,25537,25537,2021-07-04
"2021-07-11","00-39","1","59",0.29764667930793,0.445375745390915,0.328245766764166,0.0200555481246607,0.0298904160515166,0.0214558049358347,378300,378300,1270970,1270970,25490,25490,416910,416910,936086,936086,27980,27980,440021,440021,1340523,1340523,28762,28762,2021-07-11
"2021-07-18","00-39","1","59",0.330039261351566,0.493458934328683,0.361818484278151,0.0323689780246583,0.0480831889377685,0.0335727175139852,419470,419470,1270970,1270970,41140,41140,461920,461920,936086,936086,45010,45010,485026,485026,1340523,1340523,45005,45005,2021-07-18
"2021-07-25","00-39","1","59",0.375894002218778,0.562074424785757,0.409663243375906,0.0458547408672117,0.068604807677927,0.0478447590977551,477750,477750,1270970,1270970,58280,58280,526150,526150,936086,936086,64220,64220,549163,549163,1340523,1340523,64137,64137,2021-07-25
"2021-08-01","00-39","1","59",0.423605592578896,0.633819969532714,0.460721673555769,0.0477194583664445,0.071745544746957,0.0510584301798626,538390,538390,1270970,1270970,60650,60650,593310,593310,936086,936086,67160,67160,617608,617608,1340523,1340523,68445,68445,2021-08-01
"2021-08-08","00-39","1","59",0.45987710174119,0.688173949829396,0.498840377971881,0.0363029811875969,0.0543646630758285,0.0381187044161122,584490,584490,1270970,1270970,46140,46140,644190,644190,936086,936086,50890,50890,668707,668707,1340523,1340523,51099,51099,2021-08-08
"2021-08-15","00-39","1","59",0.483575536794732,0.72385443217824,0.524349824657988,0.0236984350535418,0.035680482348844,0.0255094466861068,614610,614610,1270970,1270970,30120,30120,677590,677590,936086,936086,33400,33400,702903,702903,1340523,1340523,34196,34196,2021-08-15
"2021-08-22","00-39","1","59",0.50042880634476,0.749226032650846,0.542705347092142,0.0168768735690063,0.0253609176934598,0.0183555224341544,636030,636030,1270970,1270970,21450,21450,701340,701340,936086,936086,23740,23740,727509,727509,1340523,1340523,24606,24606,2021-08-22
"2021-08-29","00-39","1","59",0.514355177541563,0.770068134765395,0.557980728417192,0.0139263711968024,0.0208421021145493,0.01527538132505,653730,653730,1270970,1270970,17700,17700,720850,720850,936086,936086,19510,19510,747986,747986,1340523,1340523,20477,20477,2021-08-29
"2021-09-05","00-39","1","59",0.524835361967631,0.785750454552253,0.569506080835614,0.0104801844260683,0.0156716370077108,0.0115253524184218,667050,667050,1270970,1270970,13320,13320,735530,735530,936086,936086,14670,14670,763436,763436,1340523,1340523,15450,15450,2021-09-05
"2021-09-12","00-39","1","59",0.532199815888652,0.79676439985215,0.577749878219173,0.0073487179083692,0.011024628079044,0.00824379738355851,676410,676410,1270970,1270970,9340,9340,745840,745840,936086,936086,10320,10320,774487,774487,1340523,1340523,11051,11051,2021-09-12
"2021-09-19","00-39","1","59",0.538675185094849,0.806507094433631,0.585023158871575,0.00648323721252272,0.00975337736062712,0.00727328065240208,684640,684640,1270970,1270970,8240,8240,754960,754960,936086,936086,9130,9130,784237,784237,1340523,1340523,9750,9750,2021-09-19
"2021-09-26","00-39","1","59",0.542931776517148,0.812863348025716,0.589801144777076,0.00430976537479143,0.00635625359208449,0.00477798590550106,690050,690050,1270970,1270970,5450,5450,760910,760910,936086,936086,5950,5950,790642,790642,1340523,1340523,6405,6405,2021-09-26
"2021-10-03","00-39","1","59",0.546629739490311,0.81839702762353,0.594068882070655,0.00369295491748183,0.00553367959781473,0.0042677372935787,694750,694750,1270970,1270970,4670,4670,766090,766090,936086,936086,5180,5180,796363,796363,1340523,1340523,5721,5721,2021-10-03
"2021-10-10","00-39","1","59",0.550060190248393,0.823546127172076,0.598053893890668,0.00345405477706004,0.00514909954854575,0.00398501182001353,699110,699110,1270970,1270970,4390,4390,770910,770910,936086,936086,4820,4820,801705,801705,1340523,1340523,5342,5342,2021-10-10
"2021-10-17","00-39","1","59",0.553325412873632,0.828385426125377,0.601712913541953,0.00328130053084501,0.0048392989533013,0.00365901965128536,703260,703260,1270970,1270970,4160,4160,775440,775440,936086,936086,4530,4530,806610,806610,1340523,1340523,4905,4905,2021-10-17
"2021-10-24","00-39","1","59",0.556275915245836,0.832733317237946,0.605136950279853,0.00298125054366306,0.00435857389171508,0.00342403673790006,707010,707010,1270970,1270970,3770,3770,779510,779510,936086,936086,4080,4080,811200,811200,1340523,1340523,4590,4590,2021-10-24
"2021-01-03","40-64","1","59",NA,NA,7.54363995715212e-06,NA,NA,7.54363995715212e-06,0,0,804870,0,0,0,0,0,797706,0,0,0,6,6,795372,795372,6,6,2021-01-03
"2021-01-10","40-64","1","59",0.00359020213515418,0.00347245727122524,0.00370015539898312,0.00359020213515418,0.00347245727122524,0.00369261175902597,2650,2650,1609740,738120,2650,2650,2770,2770,1595412,797706,2770,2770,2943,2943,795372,795372,2937,2937,2021-01-10
"2021-01-17","40-64","1","59",0.0127225514679389,0.0130875284879392,0.013874011154529,0.00935554810093556,0.00961507121671393,0.0101738557555458,10240,10240,804870,804870,7530,7530,10440,10440,797706,797706,7670,7670,11035,11035,795372,795372,8092,8092,2021-01-17
"2021-01-24","40-64","1","59",0.0184129114018413,0.0188791359222571,0.0199340685867745,0.00571835241531719,0.00580414338114543,0.00606005743224554,14820,14820,804870,804870,4580,4580,15060,15060,797706,797706,4630,4630,15855,15855,795372,795372,4820,4820,2021-01-24
"2021-01-31","40-64","1","59",0.0214941543354827,0.0220005866823115,0.0231413728418903,0.00312673357204095,0.00312145076005446,0.00320730425511585,17300,17300,804870,804870,2480,2480,17550,17550,797706,797706,2490,2490,18406,18406,795372,795372,2551,2551,2021-01-31
"2021-02-07","40-64","1","59",0.0237926621690459,0.0242570571112666,0.0255415076215909,0.00226685976953592,0.00225647042895503,0.00240013477970057,19150,19150,804870,804870,1800,1800,19350,19350,797706,797706,1800,1800,20315,20315,795372,795372,1909,1909,2021-02-07
"2021-02-14","40-64","1","59",0.0255072247692174,0.0259243380393278,0.0272790593583883,0.00177506297557983,0.00166728092806122,0.00173755173679737,20530,20530,804870,804870,1360,1360,20680,20680,797706,797706,1330,1330,21697,21697,795372,795372,1382,1382,2021-02-14
"2021-02-21","40-64","1","59",0.0292966566029297,0.0297478018217238,0.0312482712491765,0.00392600310014484,0.00382346378239602,0.00396921189078821,23580,23580,804870,804870,3090,3090,23730,23730,797706,797706,3050,3050,24854,24854,795372,795372,3157,3157,2021-02-21
"2021-02-28","40-64","1","59",0.041547082137488,0.0426347551604225,0.044530106667069,0.0121883037012188,0.0128869533386987,0.0132818354178925,33440,33440,804870,804870,9810,9810,34010,34010,797706,797706,10280,10280,35418,35418,795372,795372,10564,10564,2021-02-28
"2021-03-07","40-64","1","59",0.060556363139389,0.0629555249678453,0.0653593538620922,0.0190465541019047,0.0203207698074228,0.0208292471950232,48740,48740,804870,804870,15330,15330,50220,50220,797706,797706,16210,16210,51985,51985,795372,795372,16567,16567,2021-03-07
"2021-03-14","40-64","1","59",0.0841378110750804,0.0879772748355911,0.0912290098218192,0.0236062966690273,0.0250342858145733,0.025869655959727,67720,67720,804870,804870,19000,19000,70180,70180,797706,797706,19970,19970,72561,72561,795372,795372,20576,20576,2021-03-14
"2021-03-21","40-64","1","59",0.0990346267099035,0.103922999200207,0.107656543101844,0.0149837862014984,0.0159457243646155,0.0164275332800249,79710,79710,804870,804870,12060,12060,82900,82900,797706,797706,12720,12720,85627,85627,795372,795372,13066,13066,2021-03-21
"2021-03-28","40-64","1","59",0.123945481879061,0.130586958102359,0.134911714267035,0.0249232795358257,0.0266639589021519,0.0272551711651906,99760,99760,804870,804870,20060,20060,104170,104170,797706,797706,21270,21270,107305,107305,795372,795372,21678,21678,2021-03-28
"2021-04-04","40-64","1","59",0.145539031147887,0.153477597009425,0.158222819007961,0.021593549268826,0.0228781029602385,0.0233111047409263,117140,117140,804870,804870,17380,17380,122430,122430,797706,797706,18250,18250,125846,125846,795372,795372,18541,18541,2021-04-04
"2021-04-11","40-64","1","59",0.173021730217302,0.182560993649289,0.188054143218519,0.0274951234360828,0.0290833966398648,0.0298313242105581,139260,139260,804870,804870,22130,22130,145630,145630,797706,797706,23200,23200,149573,149573,795372,795372,23727,23727,2021-04-11
"2021-04-18","40-64","1","59",0.203138395020314,0.214778376996036,0.221038708931167,0.0301415135363475,0.0322299192935743,0.0329845657126477,163500,163500,804870,804870,24260,24260,171330,171330,797706,797706,25710,25710,175808,175808,795372,795372,26235,26235,2021-04-18
"2021-04-25","40-64","1","59",0.228931380222893,0.242407603803908,0.249311014217247,0.025830258302583,0.0276417627546991,0.02827230528608,184260,184260,804870,804870,20790,20790,193370,193370,797706,797706,22050,22050,198295,198295,795372,795372,22487,22487,2021-04-25
"2021-05-02","40-64","1","59",0.26840359312684,0.284377953782471,0.293162193288172,0.0394722129039472,0.0419703499785635,0.0438511790709253,216030,216030,804870,804870,31770,31770,226850,226850,797706,797706,33480,33480,233173,233173,795372,795372,34878,34878,2021-05-02
"2021-05-09","40-64","1","59",0.322673226732267,0.340288276633246,0.352523096111002,0.0542944823387628,0.0559103228507746,0.0593609028228301,259710,259710,804870,804870,43700,43700,271450,271450,797706,797706,44600,44600,280387,280387,795372,795372,47214,47214,2021-05-09
"2021-05-16","40-64","1","59",0.403605551207027,0.423376532206101,0.439674768535981,0.0809944463080994,0.0830882555728552,0.0871516724249785,324850,324850,804870,804870,65190,65190,337730,337730,797706,797706,66280,66280,349705,349705,795372,795372,69318,69318,2021-05-16
"2021-05-23","40-64","1","59",0.477505684147751,0.498717572639544,0.517517589253833,0.0738877085740554,0.0753410404334429,0.0778428207178528,384330,384330,804870,804870,59470,59470,397830,397830,797706,797706,60100,60100,411619,411619,795372,795372,61914,61914,2021-05-23
"2021-05-30","40-64","1","59",0.529141352019581,0.551255725793714,0.572068164330653,0.0516480922384981,0.0525381531541696,0.0545505750768194,425890,425890,804870,804870,41570,41570,439740,439740,797706,797706,41910,41910,455007,455007,795372,795372,43388,43388,2021-05-30
