"thedate","agcl","inj","dep","txEPCI","txRes","txSPF","txEPCIw","txResw","txSPFw","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","date"
"2021-01-03","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,2021-01-03
"2021-01-10","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,980,0,0,0,580,0,0,0,0,0,0,0,2021-01-10
"2021-01-17","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1420,0,0,0,760,0,0,0,0,0,0,0,2021-01-17
"2021-01-24","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2090,0,0,0,680,0,0,0,0,0,0,0,2021-01-24
"2021-01-31","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2680,0,0,0,580,0,0,0,0,0,0,0,2021-01-31
"2021-02-07","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3230,0,0,0,560,0,0,0,0,0,0,0,2021-02-07
"2021-02-14","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,4050,0,0,0,830,0,0,0,0,0,0,0,2021-02-14
"2021-02-21","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,5010,0,0,0,960,0,0,0,0,0,0,0,2021-02-21
"2021-02-28","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,6190,0,0,0,1170,0,0,0,0,0,0,0,2021-02-28
"2021-03-07","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,7850,0,0,0,1680,0,0,0,0,0,0,0,2021-03-07
"2021-03-14","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,9720,0,0,0,1860,0,0,0,0,0,0,0,2021-03-14
"2021-03-21","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,11630,0,0,0,1920,0,0,0,0,0,0,0,2021-03-21
"2021-03-28","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,14000,0,0,0,2360,0,0,0,0,0,0,0,2021-03-28
"2021-04-04","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,16800,0,0,0,2800,0,0,0,0,0,0,0,2021-04-04
"2021-04-11","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,20160,0,0,0,3360,0,0,0,0,0,0,0,2021-04-11
"2021-04-18","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,23700,0,0,0,3540,0,0,0,0,0,0,0,2021-04-18
"2021-04-25","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,28110,0,0,0,4400,0,0,0,0,0,0,0,2021-04-25
"2021-05-02","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,32720,0,0,0,4620,0,0,0,0,0,0,0,2021-05-02
"2021-05-09","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,41110,0,0,0,8380,0,0,0,0,0,0,0,2021-05-09
"2021-05-16","00-39","1","999",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,62040,0,0,0,20950,0,0,0,0,0,0,0,2021-05-16
